candidate,reference,mred_change_pct,rmse_change_pct,area_change_pct,delay_change_pct,power_change_pct,adp_change_pct,both_errors_no_worse,strict_adp_win
stdm_tune_06_narrow,fpd2d_4x8_t17,565.0709074244821,596.8505341498183,-25.062657023720536,-1.3037348328551968,14.5992763951321,-26.039641266918455,False,False
stdm_tune_10_narrow,fpd2d_4x8_t17,67.99496270739587,99.5213329739973,83.60902081247399,47.74391272869796,193.39677666922483,171.27115147119844,False,False
stdm_tune_13_narrow,fpd2d_4x8_t17,-64.38066995673996,-62.426701674289006,147.9197975058783,56.52656733967329,235.28341190658915,288.0603487914203,True,False
stdm_tune_00_binary,fpd2d_4x8_t17,-29.294714440831793,-19.947460522413994,118.84711616593697,59.82918079726516,308.077623067646,249.78155296645633,True,False
stdm_tune_00_csd,fpd2d_4x8_t17,-29.294714440831793,-19.947460522413994,135.13784277883514,55.74432643996015,335.34086174761535,266.2138494413493,True,False
stdm_tune_05_binary,fpd2d_4x8_t17,-51.04391860363724,-50.58671577680146,302.55638662906233,71.18120008927453,829.3147681175311,589.1008536676487,True,False
stdm_tune_05_csd,fpd2d_4x8_t17,-51.04391860363724,-50.58671577680146,283.0576401454765,73.924214629048,716.3446990461573,566.2299921995849,True,False
stdm_input_mask6,fpd2d_4x8_t17,-20.087303602121665,-21.204317995660247,144.96240378075512,65.47906131092034,234.4900778423418,305.36148634106,True,False
stdm_input_mask6_narrow,fpd2d_4x8_t17,-20.087303602121665,-21.204317995660247,119.94987318358552,48.063450243055364,178.71066768994632,225.66537104084153,True,False
stdm_input_effective17,fpd2d_4x8_t17,-20.087303602121665,-21.204317995660247,121.0025044708681,40.03962918406341,182.408069290648,209.49108774849682,True,False
stdm_tune_00_midpoint,fpd2d_4x8_t17,-29.294714440831793,-19.947460522413994,73.03258039920186,47.76078779334034,155.88466176954282,155.67430393700565,True,False
stdm_tune_04_midpoint,fpd2d_4x8_t17,-52.70248936422621,-43.508351603904906,105.81453473638147,50.80319864128513,230.53919526367724,210.37490165114212,True,False
stdm_tune_05_midpoint,fpd2d_4x8_t17,-51.04391860363724,-50.58671577680146,162.35588782901283,52.12653032340246,175.46540949457295,299.11290925343485,True,False
stdm_tune_00,fpd2d_8x8_t17,-42.7206035452202,-65.45042592941914,71.72822479478837,41.483811405015445,198.29317269076304,142.96763769783936,True,False
stdm_tune_01,fpd2d_8x8_t17,-35.16828264211106,-63.70371545990694,99.90879845088314,56.01006956372381,243.27401348513317,211.8778555272272,True,False
stdm_tune_02,fpd2d_8x8_t17,-57.67327645844142,-73.64139918218507,92.33925961932937,50.44175111645481,253.1207398400943,189.35855025574332,True,False
stdm_tune_03,fpd2d_8x8_t17,-51.22411480743929,-75.38205952285215,125.44459406205281,58.70995791824116,259.86284587892857,257.8030203648336,True,False
stdm_tune_04,fpd2d_8x8_t17,-61.68358784487849,-75.6189821913573,105.47195424812345,51.075661284781845,286.8777863748572,210.41811363511695,True,False
stdm_tune_05,fpd2d_8x8_t17,-60.33995516745183,-78.67390673074068,130.18695605707995,62.93477327378909,267.7959544600419,275.0545949574397,True,False
stdm_tune_06,fpd2d_8x8_t17,438.78376808234776,200.75109800200667,-34.51892425430895,-5.64883201648918,13.422497328764592,-38.21784022577308,False,False
stdm_tune_07,fpd2d_8x8_t17,369.9577234491441,156.502609188224,-18.60465191689318,11.806509790450015,18.73825577539514,-8.9947021764903,False,False
stdm_tune_08,fpd2d_8x8_t17,388.8212666040161,157.64651428212088,-10.168719268561688,10.344383373411192,26.17902803876053,-0.8762272004564697,False,False
stdm_tune_09,fpd2d_8x8_t17,382.00877791352167,165.86287371932,-6.611947518960049,13.48602284438336,33.03028628274565,5.9823865725577186,False,False
stdm_tune_10,fpd2d_8x8_t17,36.09520130245942,-13.889339211078633,43.1828529221622,45.10638526279629,204.61202608599532,107.76746219149564,False,False
stdm_tune_11,fpd2d_8x8_t17,22.05687269394321,-32.42296703404707,52.80437682924439,40.53858210237031,148.57963965955565,114.74910458618295,False,False
stdm_tune_12,fpd2d_8x8_t17,22.43775420521663,-34.8856088249555,83.49293089321802,40.93148832016489,176.5506982056667,158.59931847010378,False,False
stdm_tune_13,fpd2d_8x8_t17,-71.14425448018031,-83.78388166007336,141.03966895749562,69.62598763311578,293.0363656460705,308.8659190567447,True,False
stdm_tune_00_narrow,fpd2d_8x8_t17,-42.7206035452202,-65.45042592941914,70.63383381849803,42.284653040192374,183.76856048045394,142.7857584178284,True,False
stdm_tune_02_narrow,fpd2d_8x8_t17,-57.67327645844142,-73.64139918218507,91.79206413118419,42.63944950188938,236.430584724218,173.57114446503178,True,False
stdm_tune_04_narrow,fpd2d_8x8_t17,-61.68358784487849,-75.6189821913573,103.60236923085316,53.89846702164205,264.5964592314211,213.3409250660264,True,False
stdm_tune_05_narrow,fpd2d_8x8_t17,-60.33995516745183,-78.67390673074068,114.86547922237386,47.65651837856406,225.5803028628274,217.26288581717426,True,False
stdm_tune_06_narrow,fpd2d_8x8_t17,438.78376808234776,200.75109800200667,-31.828545814822405,-2.681638612160775,20.350668729965715,-33.65665785272361,False,False
stdm_tune_10_narrow,fpd2d_8x8_t17,36.09520130245942,-13.889339211078633,67.03146192766623,45.681252147028516,208.12147673261853,143.33352521571135,False,False
stdm_tune_13_narrow,fpd2d_8x8_t17,-71.14425448018031,-83.78388166007336,125.53579358451925,54.34129165235315,252.11027596625027,248.09485695673206,True,False
stdm_tune_00_binary,fpd2d_8x8_t17,-42.7206035452202,-65.45042592941914,99.0880055353295,57.59779714874615,328.55780921852545,213.75831111105308,True,False
stdm_tune_00_csd,fpd2d_8x8_t17,-42.7206035452202,-65.45042592941914,113.90788676978927,53.56997165922361,357.1893076894734,228.49828108920954,True,False
stdm_tune_05_binary,fpd2d_8x8_t17,-60.33995516745183,-78.67390673074068,266.2106658454713,68.79133029886637,875.9542758188719,518.1318545769072,True,False
stdm_tune_05_csd,fpd2d_8x8_t17,-60.33995516745183,-78.67390673074068,248.47240812535279,71.49604946753693,757.3145794185917,497.6164134193722,True,False
stdm_input_mask6,fpd2d_8x8_t17,-35.26154399144505,-65.99286831352669,122.8454148917014,63.16879938165578,251.277126856048,263.61418795585877,True,False
stdm_input_mask6_narrow,fpd2d_8x8_t17,-35.26154399144505,-65.99286831352669,100.09119762248164,45.99632858124356,192.6983162005822,192.1258023430637,True,False
stdm_input_effective17,fpd2d_8x8_t17,-35.26154399144505,-65.99286831352669,101.04878969506932,38.084528512538625,196.5812792454221,177.61727333060185,True,False
stdm_tune_00_midpoint,fpd2d_8x8_t17,-42.7206035452202,-65.45042592941914,57.409939540571855,45.69789161800068,168.72674182970414,129.3429631077828,True,False
stdm_tune_04_midpoint,fpd2d_8x8_t17,-61.68358784487849,-75.6189821913573,87.23210042109604,48.69782720714533,247.1279613868317,178.41006516047017,True,False
stdm_tune_05_midpoint,fpd2d_8x8_t17,-60.33995516745183,-78.67390673074068,138.66848859331031,50.00268378564068,189.2901882760399,258.00913824059114,True,False
stdm_tune_00,fpd2d_8x8_t16,-33.93735391996937,-64.19540680248058,57.11305673138103,33.010717962174276,176.12465893587995,108.97720477072808,True,False
stdm_tune_01,fpd2d_8x8_t16,-25.22695657318863,-62.3852467794664,82.89528369403489,46.66703671558041,217.762619372442,168.2470928865951,True,False
stdm_tune_02,fpd2d_8x8_t16,-51.18287673891946,-72.68391854528586,75.96996093306501,41.43219021859799,226.8775579809004,148.87816987444506,True,False
stdm_tune_03,fpd2d_8x8_t16,-43.74479760344164,-74.4878086675004,106.25782010488356,49.2052358557213,233.11860504774899,207.74746695836092,True,False
stdm_tune_04,fpd2d_8x8_t16,-55.8081311618089,-74.73333759204712,87.98497942356214,42.02813717376826,258.1258526603001,166.99156444177686,True,False
stdm_tune_05,fpd2d_8x8_t16,-54.25846521690886,-77.89923278248537,110.59657682385513,53.17703812849446,240.4621418826739,222.58559877878068,True,False
stdm_tune_06,fpd2d_8x8_t16,521.4011247934383,211.6759325504504,-40.091781762965994,-11.299275376945273,4.993178717598901,-46.86097631498982,False,False
stdm_tune_07,fpd2d_8x8_t16,442.02126206598615,165.82010988977345,-25.53191558153365,5.110711906828436,9.913881309686223,-21.72606632437204,False,False
stdm_tune_08,fpd2d_8x8_t16,463.777349811071,167.00556752985545,-17.81393464774578,3.7361483963425757,16.801671214188254,-14.743341285070477,False,False
stdm_tune_09,fpd2d_8x8_t16,455.9202308967744,175.52038761454102,-14.559866876745941,6.689643340128781,23.143758526602998,-8.844226701469005,False,False
stdm_tune_10,fpd2d_8x8_t16,56.96410355742574,-10.761354880428408,30.99707820891282,36.41634539692793,181.9739085948158,78.70142666935433,False,False
stdm_tune_11,fpd2d_8x8_t16,40.773131029428946,-29.968219871585056,39.79974901775716,32.12209595704743,130.10572987721693,84.7063585449526,False,False
stdm_tune_12,fpd2d_8x8_t16,41.21241709099821,-32.52031754244368,67.87651124725566,32.49147205457885,155.99803888130967,122.42206098535968,False,False
stdm_tune_13,fpd2d_8x8_t16,-66.719500873997,-83.19482841618296,120.52565458407747,59.46753325394103,263.8267394270123,251.66682155733486,True,False
stdm_tune_00_narrow,fpd2d_8x8_t16,-33.93735391996937,-64.19540680248058,56.11180541262033,33.76359929757988,162.67948499317873,108.82076984835511,True,False
stdm_tune_02_narrow,fpd2d_8x8_t16,-51.18287673891946,-72.68391854528586,75.46933527368465,34.09714793209939,211.42777967257845,135.29937409742442,True,False
stdm_tune_04_narrow,fpd2d_8x8_t16,-55.8081311618089,-74.73333759204712,86.27450802473682,44.68189249742649,237.50042633015008,169.50548345045982,True,False
stdm_tune_05_narrow,fpd2d_8x8_t16,-54.25846521690886,-77.89923278248537,96.57905546406542,38.813757745796586,201.3838676671214,172.87877383086288,True,False
stdm_tune_06_narrow,fpd2d_8x8_t16,521.4011247934383,211.6759325504504,-37.630371701241764,-8.509779383565785,11.406463165075031,-42.93788947181609,False,False
stdm_tune_10_narrow,fpd2d_8x8_t16,56.96410355742574,-10.761354880428408,52.81601836347261,36.956785015037454,185.2225443383356,109.29190573860134,False,False
stdm_tune_13_narrow,fpd2d_8x8_t16,-66.719500873997,-83.19482841618296,106.34125796586575,45.098197525382,225.9421896316507,199.39744605967002,True,False
stdm_tune_00_binary,fpd2d_8x8_t16,-33.93735391996937,-64.19540680248058,82.14434549467835,48.15967947035911,296.7083049113233,169.86447845829892,True,False
stdm_tune_00_csd,fpd2d_8x8_t16,-33.93735391996937,-64.19540680248058,95.70296024146441,44.37306985850675,323.21197135061385,182.54237150457513,True,False
stdm_tune_05_binary,fpd2d_8x8_t16,-54.25846521690886,-77.89923278248537,235.04380067616276,58.68286135276426,803.4234311050477,431.6570896979873,True,False
stdm_tune_05_csd,fpd2d_8x8_t16,-54.25846521690886,-77.89923278248537,218.8151819105106,61.22560200230105,693.6007844474761,414.0116963099519,True,False
stdm_input_mask6,fpd2d_8x8_t16,-25.334518661746273,-64.75755349801975,103.87984767237035,53.397049028116996,225.1709583901773,212.74566989243618,True,False
stdm_input_mask6_narrow,fpd2d_8x8_t16,-25.334518661746273,-64.75755349801975,83.06215953188484,37.25299235007973,170.94560027285132,151.25829181818867,True,False
stdm_input_effective17,fpd2d_8x8_t16,-25.334518661746273,-64.75755349801975,83.93825440682907,29.81500918394122,174.53998976807642,138.77946185100635,True,False
stdm_tune_00_midpoint,fpd2d_8x8_t16,-33.93735391996937,-64.19540680248058,44.013348945255416,36.97242799184548,148.75554229195086,97.25858068268514,True,False
stdm_tune_04_midpoint,fpd2d_8x8_t16,-55.8081311618089,-74.73333759204712,71.2974535813639,39.792705326685926,221.33015006821282,139.46134451711268,True,False
stdm_tune_05_midpoint,fpd2d_8x8_t16,-54.25846521690886,-77.89923278248537,118.3562768040197,41.01941747572817,167.7907571623465,207.9247495707171,True,False
stdm_tune_00,fpd2d_8x8_t15,-30.856806937344594,-63.83747077467976,45.51777317133452,31.33467197472857,172.9087660750704,91.11529005950175,True,False
stdm_tune_01,fpd2d_8x8_t15,-21.74023772406637,-62.0092147078215,69.39721599458633,44.818909721426394,214.06178894675634,145.31920130180964,True,False
stdm_tune_02,fpd2d_8x8_t15,-48.90650044027463,-72.41084157895794,62.982997038920054,39.65002665656871,223.07057019096254,127.60579881052645,True,False
stdm_tune_03,fpd2d_8x8_t15,-41.12157851848816,-74.23276506525436,91.035546664668,47.3251254353491,229.2389307444675,181.44335874982693,True,False
stdm_tune_04,fpd2d_8x8_t15,-53.74743368321986,-74.48074852538198,74.11128116580086,40.238464183038445,253.95493081188582,144.17098667633098,True,False
stdm_tune_05,fpd2d_8x8_t15,-52.1255057410505,-77.67829294983464,95.05409374924521,51.24687968669812,236.49694089093387,195.0132304969002,True,False
stdm_tune_06,fpd2d_8x8_t15,550.3774900099189,214.79173516948285,-44.513137902852066,-12.416978490391184,3.770372992196336,-51.40292963444794,False,False
stdm_tune_07,fpd2d_8x8_t15,467.2960892558188,168.47749503917697,-31.02782135136347,3.786229266421204,8.633766496435257,-28.416376537680488,False,False
stdm_tune_08,fpd2d_8x8_t15,490.06667845420066,169.67480361683212,-23.87944411124766,2.4289864026586727,15.441337580691371,-22.030486159081686,False,False
stdm_tune_09,fpd2d_8x8_t15,481.84317663822253,178.27474576565447,-20.8655335831488,5.345264846712272,21.709561611973506,-16.635586768135536,False,False
stdm_tune_10,fpd2d_8x8_t15,64.28344851688222,-9.869242352177732,21.329210375579866,34.697385663250316,178.68989229913535,63.427274421771116,False,False
stdm_tune_11,fpd2d_8x8_t15,47.33747971600746,-29.26811703671409,29.482225030837906,30.45724734804509,127.42579764372759,68.91894658023259,False,False
stdm_tune_12,fpd2d_8x8_t15,47.797249991149336,-31.845727850476692,55.486861453150006,30.821968998659678,153.0165512126881,103.41097368722885,False,False
stdm_tune_13,fpd2d_8x8_t15,-65.16760812906129,-83.02682828474622,104.25038408546388,57.45810932680953,259.5894220559236,221.60879307371806,True,False
stdm_tune_00_narrow,fpd2d_8x8_t15,-30.856806937344594,-63.83747077467976,44.590416366482685,32.07806637734738,159.6201816925385,90.97222610380598,True,False
stdm_tune_02_narrow,fpd2d_8x8_t15,-48.90650044027463,-72.41084157895794,62.519318636494134,32.40741202086686,207.8007281185215,115.18762384052823,True,False
stdm_tune_04_narrow,fpd2d_8x8_t15,-53.74743368321986,-74.48074852538198,72.52704625745791,42.858779976183456,233.56971903389461,146.47003341235006,True,False
stdm_tune_05_narrow,fpd2d_8x8_t15,-52.1255057410505,-77.67829294983464,82.07109579799476,37.064588616897765,197.87379278960407,149.55499844579933,True,False
stdm_tune_06_narrow,fpd2d_8x8_t15,550.3774900099189,214.79173516948285,-42.233385229870755,-9.66263247318151,10.108964959296141,-47.81516090730693,False,False
stdm_tune_10_narrow,fpd2d_8x8_t15,64.28344851688222,-9.869242352177732,41.537865533238616,35.23101529140362,181.90069272387115,91.40309258238022,False,False
stdm_tune_13_narrow,fpd2d_8x8_t15,-65.16760812906129,-83.02682828474622,91.11282663096046,43.26983921355647,222.1460956329743,173.80703943066004,True,False
stdm_tune_00_binary,fpd2d_8x8_t15,-30.856806937344594,-63.83747077467976,68.70169865927991,46.29274393251652,292.08803155180254,146.79834402942603,True,False
stdm_tune_00_csd,fpd2d_8x8_t15,-30.856806937344594,-63.83747077467976,81.25965829858366,42.553848760095846,318.28302236604804,158.39261915402952,True,False
stdm_tune_05_binary,fpd2d_8x8_t15,-52.1255057410505,-77.67829294983464,210.3168431928141,56.683324946064026,792.9016871450001,386.2147477821649,True,False
stdm_tune_05_csd,fpd2d_8x8_t15,-52.1255057410505,-77.67829294983464,195.2859316087958,59.19402494257626,684.3580927339839,370.07755961722506,True,False
stdm_input_mask6,fpd2d_8x8_t15,-21.8528155073776,-64.40523721163403,88.83307374331318,51.46411826547948,221.38384655576343,186.01435013891194,True,False
stdm_input_mask6_narrow,fpd2d_8x8_t15,-21.8528155073776,-64.40523721163403,69.55177603450421,35.52349016696476,167.79002545043912,129.7824845220355,True,False
stdm_input_effective17,fpd2d_8x8_t15,-21.8528155073776,-64.40523721163403,70.36321321191636,28.179231792567027,171.34255279702012,118.37025795216745,True,False
stdm_tune_00_midpoint,fpd2d_8x8_t15,-30.856806937344594,-63.83747077467976,33.38485216597642,35.24646115365642,145.85840454399892,80.39829226951936,True,False
stdm_tune_04_midpoint,fpd2d_8x8_t15,-53.74743368321986,-74.48074852538198,58.655330840503915,38.03120064175065,217.5877703055738,118.99385804128926,True,False
stdm_tune_05_midpoint,fpd2d_8x8_t15,-52.1255057410505,-77.67829294983464,102.24111107984024,39.242455194543126,164.67192530043314,181.60548848029268,True,False
stdm_tune_00,oadm_fixed_l0_div_specialized,-89.36875981645662,-88.5122367631887,162.2562669277602,49.95448856525202,162.3984118624154,293.26504380184497,True,False
stdm_tune_01,oadm_fixed_l0_div_specialized,-87.96702476976255,-87.9314540225383,205.2924775201758,65.35043804755945,201.96653567232508,404.80244890585766,True,False
stdm_tune_02,oadm_fixed_l0_div_specialized,-92.14402399459641,-91.235742448515,193.73258980398796,59.44874274661507,210.6283677024673,368.35292147953095,True,False
stdm_tune_03,oadm_fixed_l0_div_specialized,-90.94703885268018,-91.81451351609576,244.28969208998996,68.21196950733872,216.5591702791395,479.1364718753242,True,False
stdm_tune_04,oadm_fixed_l0_div_specialized,-92.88835068445024,-91.89329050812641,213.7882997617742,60.12060530208214,240.32329943685932,402.43972494566486,True,False
stdm_tune_05,oadm_fixed_l0_div_specialized,-92.63896813860833,-92.90905555759035,251.53203186682114,72.68972579360565,223.53765749706272,507.0597019075039,True,False
stdm_tune_06,oadm_fixed_l0_div_specialized,0.0,0.0,0.0,0.0,-0.2260665235182091,0.0,True,False
stdm_tune_07,oadm_fixed_l0_div_specialized,-12.77433521766459,-14.712660770896813,24.30362078842756,18.50039822505405,4.450026333914026,47.30028564244775,True,False
stdm_tune_08,oadm_fixed_l0_div_specialized,-9.273200945930393,-14.332311338593406,37.18662943216784,16.950733871885305,10.995421950330186,60.44076989502407,True,False
stdm_tune_09,oadm_fixed_l0_div_specialized,-10.537620754779054,-11.600364725003887,42.618384651668315,20.28046421663443,17.022242028926794,71.54205511729195,True,False
stdm_tune_10,oadm_fixed_l0_div_specialized,-74.74029297748655,-71.36813086935203,118.66295153464135,53.79394697917852,167.95689340841875,236.29038374629312,True,False
stdm_tune_11,oadm_fixed_l0_div_specialized,-77.34585191228553,-77.53057813757273,133.35654628322078,48.952668107862095,118.66709881294821,247.59080189321546,True,False
stdm_tune_12,oadm_fixed_l0_div_specialized,-77.27515907893809,-78.34940866130768,180.22284118521475,49.36909773580611,143.27229267106918,318.56632952799623,True,False
stdm_tune_13,oadm_fixed_l0_div_specialized,-94.6442808359792,-94.60812663772272,268.1058477011308,79.78154511320969,245.740793258518,561.7863806491715,True,False
stdm_tune_00_narrow,oadm_fixed_l0_div_specialized,-89.36875981645662,-88.5122367631887,160.58495813536862,50.80327682330186,149.62160191224729,292.9706557767652,True,False
stdm_tune_02_narrow,oadm_fixed_l0_div_specialized,-92.14402399459641,-91.235742448515,192.89693540779217,51.17931505290705,195.94660292509016,342.79958076045585,True,False
stdm_tune_04_narrow,oadm_fixed_l0_div_specialized,-92.88835068445024,-91.89329050812641,210.93314658052344,63.112413243827504,220.72316979297491,407.1705589624593,True,False
stdm_tune_05_narrow,oadm_fixed_l0_div_specialized,-92.63896813860833,-92.90905555759035,228.13370393737463,56.49675731027421,186.40197706923792,413.51860630408686,True,False
stdm_tune_06_narrow,oadm_fixed_l0_div_specialized,0.0,0.0,4.108635065702293,3.1448401410854476,5.8684114572782775,7.382685211584672,True,False
stdm_tune_10_narrow,oadm_fixed_l0_div_specialized,-74.74029297748655,-71.36813086935203,155.08356425964433,54.4032313118671,171.04403840700076,293.85726576237386,True,False
stdm_tune_13_narrow,oadm_fixed_l0_div_specialized,-94.6442808359792,-94.60812663772272,244.42896824180616,63.58174991466608,209.73949681967343,463.42293346297606,True,False
stdm_tune_00_binary,oadm_fixed_l0_div_specialized,-89.36875981645662,-88.5122367631887,204.0389964094785,67.03322334736603,276.98780537211843,407.8461359357345,True,False
stdm_tune_00_csd,oadm_fixed_l0_div_specialized,-89.36875981645662,-88.5122367631887,226.67130821207587,62.764250768005446,302.17396588745294,431.70410728542726,True,False
stdm_tune_05_binary,oadm_fixed_l0_div_specialized,-92.63896813860833,-92.90905555759035,459.26183507999195,78.89691660029581,758.5139569744358,900.5021786803374,True,False
