level,dx,dy,w,b,input_bits,objective,coefficients,mae,mred,rmse,max_relative,p99_relative,cost_proxy
0,14,20,16,11,23,mred,897,0.04490349168003306,0.042729975126532135,0.06563537471403066,0.23058602988582497,0.1746322519298693,171
0,14,20,18,5,23,mse,14,0.04562678511594103,0.043326741054708386,0.06760487693260347,0.23791450681861526,0.18450283287768185,107
0,14,20,18,6,23,mse,29,0.0505558771386109,0.050000113833404705,0.06353368792993756,0.21069716777642294,0.1557099140135576,114
0,14,20,18,6,23,mred,28,0.04562678511594103,0.043326741054708386,0.06760487693260347,0.23791450681861526,0.18450283287768185,114
0,14,20,18,7,23,mse,57,0.04563960599695529,0.04431551185289564,0.06286120416854016,0.2243058372975191,0.16994038346478332,121
0,14,20,18,7,23,mred,56,0.04562678511594103,0.043326741054708386,0.06760487693260347,0.23791450681861526,0.18450283287768185,121
0,14,20,18,8,23,mse,115,0.04758272741587906,0.046672706120678684,0.06249835503632972,0.217501502536971,0.16265915875833406,128
0,14,20,18,8,23,mred,113,0.04491460172949879,0.043120718574997205,0.06459867896322652,0.23111017205806716,0.1772216081712326,128
0,14,20,18,9,23,mse,230,0.04758272741587906,0.046672706120678684,0.06249835503632972,0.217501502536971,0.16265915875833406,135
0,14,20,18,9,23,mred,225,0.04508543584129984,0.043041879701802,0.06595231526305816,0.2345123394383412,0.18086222052445722,135
0,14,20,18,10,23,mse,459,0.046998389962066844,0.04598951107694872,0.06245733491479204,0.21920258622710803,0.16447946493494636,142
0,14,20,18,10,23,mred,451,0.04494933543473812,0.04303235372134692,0.06523687216373157,0.2328112557482042,0.17904191434784492,142
0,14,20,18,11,23,mse,918,0.046998389962066844,0.04598951107694872,0.06245733491479204,0.21920258622710803,0.16447946493494636,149
0,14,20,18,11,23,mred,901,0.04500460132029181,0.04302479375556752,0.0655850890829251,0.2336617975932727,0.17995206743615108,149
0,14,20,20,5,23,mse,15,0.05782708222014778,0.0582315828290845,0.06924580308278772,0.2574724258056803,0.17350182419680404,97
0,14,20,20,5,23,mred,14,0.05436495398647234,0.05227917372767856,0.07811373858598564,0.3069742640853016,0.2216621878369989,97
0,14,20,20,6,23,mse,29,0.04715228763639745,0.04670648153532929,0.06397911339222002,0.28222334494549095,0.19386440883117742,102
0,14,20,20,7,23,mse,58,0.04715228763639745,0.04670648153532929,0.06397911339222002,0.28222334494549095,0.19386440883117742,107
0,14,20,20,8,23,mse,117,0.04832457206705648,0.048182616471285744,0.06336142514103572,0.27603561516053826,0.18691496407972205,112
0,14,20,20,8,23,mred,115,0.0471202678381816,0.04631546803204667,0.06588902733936772,0.2884110747304436,0.2008138535826328,112
0,14,20,20,9,23,mse,234,0.04832457206705648,0.048182616471285744,0.06336142514103572,0.27603561516053826,0.18691496407972205,117
0,14,20,20,9,23,mred,230,0.0471202678381816,0.04631546803204667,0.06588902733936772,0.2884110747304436,0.2008138535826328,117
0,14,20,20,10,23,mse,468,0.04832457206705648,0.048182616471285744,0.06336142514103572,0.27603561516053826,0.18691496407972205,122
0,14,20,20,10,23,mred,461,0.047022428648952536,0.046309903028826684,0.0652952929766336,0.2868641422842054,0.19907649239476896,122
0,14,20,20,11,23,mse,936,0.04832457206705648,0.048182616471285744,0.06336142514103572,0.27603561516053826,0.18691496407972205,127
0,14,20,20,11,23,mred,921,0.047062962475600725,0.04630463142200707,0.06558274408224633,0.2876376085073245,0.19994517298870085,127
0,14,20,22,5,23,mse,16,0.07727527326031679,0.08198584699978245,0.09481152961883449,0.5474117643006051,0.2814466091950498,87
0,14,20,22,6,23,mse,32,0.07727527326031679,0.08198584699978245,0.09481152961883449,0.5474117643006051,0.2814466091950498,90
0,14,22,14,5,23,mse,13,0.1029115268783086,0.10137116200687392,0.12786675999341615,0.36234417310601114,0.28647375294127764,115
0,14,22,14,5,23,mred,12,0.10309579322168619,0.09131326880250512,0.14234734560680273,0.29398194921167375,0.2633921007239156,115
0,14,22,14,6,23,mse,26,0.1029115268783086,0.10137116200687392,0.12786675999341615,0.36234417310601114,0.28647375294127764,126
0,14,22,14,6,23,mred,24,0.10309579322168619,0.09131326880250512,0.14234734560680273,0.29398194921167375,0.2633921007239156,126
0,14,22,14,7,23,mse,51,0.09949961840552947,0.09547867261821068,0.12653663042745492,0.3361452467001263,0.2617338730770223,137
0,14,22,14,7,23,mred,49,0.09963983800918788,0.09038354740507212,0.13404457499271888,0.2837473938883566,0.25329956483094174,137
0,14,22,14,8,23,mse,102,0.09949961840552947,0.09547867261821068,0.12653663042745492,0.3361452467001263,0.2617338730770223,148
0,14,22,14,8,23,mred,98,0.09963983800918788,0.09038354740507212,0.13404457499271888,0.2837473938883566,0.25329956483094174,148
0,14,22,14,9,23,mse,204,0.09949961840552947,0.09547867261821068,0.12653663042745492,0.3361452467001263,0.2617338730770223,159
0,14,22,14,9,23,mred,195,0.10028471721113097,0.09038277768364564,0.13586524577020057,0.28295041716810615,0.25459509195051355,159
0,14,22,14,10,23,mse,409,0.09980127833443476,0.09609741603709766,0.12651409539227004,0.3394201125008619,0.2648263580600542,170
0,14,22,14,10,23,mred,391,0.09994727295573488,0.09036706718903915,0.13493257291550942,0.2811118284941782,0.25356377547555187,170
0,14,22,14,11,23,mse,818,0.09980127833443476,0.09609741603709766,0.12651409539227004,0.3394201125008619,0.2648263580600542,181
0,14,22,14,11,23,mred,782,0.09994727295573488,0.09036706718903915,0.13493257291550942,0.2811118284941782,0.25356377547555187,181
0,14,22,16,5,23,mse,13,0.10261958204075887,0.10092244031327235,0.12764417261450314,0.3611626083418255,0.28416465530202,105
0,14,22,16,5,23,mred,12,0.10331327412864723,0.09141085814218083,0.14278279349619047,0.29509495717403056,0.26442300207354635,105
0,14,22,16,6,23,mse,26,0.10261958204075887,0.10092244031327235,0.12764417261450314,0.3611626083418255,0.28416465530202,114
0,14,22,16,6,23,mred,24,0.10331327412864723,0.09141085814218083,0.14278279349619047,0.29509495717403056,0.26442300207354635,114
0,14,22,16,7,23,mse,51,0.09934646526901027,0.09517305724666283,0.12650163563368386,0.33498640433525195,0.2594691811615965,123
0,14,22,16,7,23,mred,49,0.09974357030556526,0.09035281984287499,0.13434883503798856,0.28263399632210484,0.25420847472251645,123
0,14,22,16,8,23,mse,102,0.09934646526901027,0.09517305724666283,0.12650163563368386,0.33498640433525195,0.2594691811615965,132
0,14,22,16,8,23,mred,98,0.09974357030556526,0.09035281984287499,0.13434883503798856,0.28263399632210484,0.25420847472251645,132
0,14,22,16,9,23,mse,205,0.099955381631825,0.09641230760154743,0.12646399221029644,0.34153045533689536,0.2656430496967024,141
0,14,22,16,9,23,mred,196,0.09974357030556526,0.09035281984287499,0.13434883503798856,0.28263399632210484,0.25420847472251645,141
0,14,22,16,10,23,mse,409,0.09962872689489485,0.09577244449743422,0.12645576157436672,0.3382584298360737,0.2625561154291495,150
0,14,22,16,10,23,mred,392,0.09974357030556526,0.09035281984287499,0.13434883503798856,0.28263399632210484,0.25420847472251645,150
0,14,22,16,11,23,mse,819,0.09978757346522077,0.09608811479964371,0.1264531128380293,0.3398944425864845,0.2640995825629259,159
0,14,22,16,11,23,mred,783,0.09990100919411533,0.0903490344770719,0.13479625645484233,0.2813272805563358,0.2538127026530614,159
0,14,22,18,5,23,mse,13,0.10161126389013767,0.09930854245380301,0.12689650270685254,0.3611626083418255,0.278574978546638,95
0,14,22,18,5,23,mred,12,0.10429276297879658,0.09191663336961345,0.1446570711485004,0.2995469890234577,0.26673324366914464,95
0,14,22,18,6,23,mse,26,0.10161126389013767,0.09930854245380301,0.12689650270685254,0.3611626083418255,0.278574978546638,102
0,14,22,18,6,23,mred,25,0.09841380006621989,0.09105402102380378,0.12952716785642654,0.3088102003286784,0.24820200478258442,102
0,14,22,18,7,23,mse,51,0.09886111596683554,0.09408922037700376,0.1265139430269791,0.33498640433525195,0.25588893708104105,109
0,14,22,18,7,23,mred,49,0.10023474223010921,0.09032338103519222,0.13571017167939092,0.28495421796144643,0.2537230956015096,109
0,14,22,18,8,23,mse,103,0.09995378345297674,0.0964312790078703,0.1262762579952117,0.34807450633853876,0.2662809883683049,116
0,14,22,18,8,23,mred,98,0.10023474223010921,0.09032338103519222,0.13571017167939092,0.28495421796144643,0.2537230956015096,116
0,14,22,18,9,23,mse,206,0.09995378345297674,0.0964312790078703,0.1262762579952117,0.34807450633853876,0.2662809883683049,123
0,14,22,18,9,23,mred,197,0.09957687339460713,0.09029557094674584,0.13388742382621308,0.28917804732374824,0.25157454520885436,123
0,14,22,18,10,23,mse,411,0.09962135719557805,0.09579167254958815,0.12625513871988486,0.34480248083771703,0.26320749082372163,130
0,14,22,18,10,23,mred,393,0.09988938234010405,0.09029189339775462,0.13477671045383255,0.2859060218229265,0.2529832729306865,130
0,14,22,18,11,23,mse,822,0.09962135719557805,0.09579167254958815,0.12625513871988486,0.34480248083771703,0.26320749082372163,137
0,14,22,18,11,23,mred,787,0.09972912997078592,0.09028940181992041,0.13432648945933354,0.2875420345733374,0.25203286997003854,137
0,14,22,20,5,23,mse,13,0.09888528208529945,0.09422561092368889,0.1259961948568295,0.3611626083418255,0.2499153022423164,85
0,14,22,20,6,23,mse,26,0.09888528208529945,0.09422561092368889,0.1259961948568295,0.3611626083418255,0.2499153022423164,90
0,14,22,20,6,23,mred,25,0.10000089518377211,0.09052473570436614,0.13433681787814264,0.3088102003286784,0.2521392081511948,90
0,14,22,20,7,23,mse,52,0.09888528208529945,0.09422561092368889,0.1259961948568295,0.3611626083418255,0.2499153022423164,95
0,14,22,20,7,23,mred,50,0.10000089518377211,0.09052473570436614,0.13433681787814264,0.3088102003286784,0.2521392081511948,95
0,14,22,20,8,23,mse,105,0.10000363134540002,0.09652000363976956,0.12592215769761217,0.3742507103451123,0.2585569826835686,100
0,14,22,20,8,23,mred,100,0.10000089518377211,0.09052473570436614,0.13433681787814264,0.3088102003286784,0.2521392081511948,100
0,14,22,20,9,23,mse,209,0.09937871086761468,0.09530883625620652,0.12585510033677538,0.3677066593434689,0.2525638541945992,105
0,14,22,20,9,23,mred,201,0.09939339804835406,0.09050852010215493,0.1326329482123585,0.3153542513303218,0.2498895182521683,105
0,14,22,20,10,23,mse,418,0.09937871086761468,0.09530883625620652,0.12585510033677538,0.3677066593434689,0.2525638541945992,110
0,14,22,20,10,23,mred,401,0.09968479731993524,0.09050347447366894,0.13346305668631997,0.31208222582950007,0.25094712943456904,110
0,14,22,20,11,23,mse,837,0.09952184036004066,0.09559949201261225,0.12585234578469143,0.3693426720938798,0.25406213631684155,115
0,14,22,20,11,23,mred,803,0.09953534012487715,0.09050217416496177,0.13304249378357297,0.31371823857991094,0.2500131482992007,115
0,14,22,22,5,23,mse,14,0.10541000502180961,0.10174047482832788,0.1327419023796439,0.3929051860921088,0.28831341866090016,75
0,14,22,22,6,23,mse,28,0.10541000502180961,0.10174047482832788,0.1327419023796439,0.3929051860921088,0.28831341866090016,78
0,14,22,22,6,23,mred,27,0.10683863571064027,0.09987075689955649,0.13876522612572476,0.3431585723031049,0.2718495064114516,78
0,14,22,22,7,23,mse,56,0.10541000502180961,0.10174047482832788,0.1327419023796439,0.3929051860921088,0.28831341866090016,81
0,14,22,22,7,23,mred,55,0.10517164706856715,0.09986063683620477,0.13444181413675768,0.3680318791976069,0.27098059452556145,81
0,14,22,22,8,23,mse,112,0.10541000502180961,0.10174047482832788,0.1327419023796439,0.3929051860921088,0.28831341866090016,84
0,14,22,22,8,23,mred,109,0.10577133557513635,0.0996387661777636,0.1362876368329583,0.3555952257503559,0.2696453933069404,84
0,14,22,22,9,23,mse,224,0.10541000502180961,0.10174047482832788,0.1327419023796439,0.3929051860921088,0.28831341866090016,87
0,14,22,22,9,23,mred,218,0.10577133557513635,0.0996387661777636,0.1362876368329583,0.3555952257503559,0.2696453933069404,87
0,14,22,22,10,23,mse,449,0.1055626306752149,0.10210354444291833,0.13272059407353326,0.39601434945392155,0.2911891182561253,90
0,14,22,22,10,23,mred,436,0.10577133557513635,0.0996387661777636,0.1362876368329583,0.3555952257503559,0.2696453933069404,90
0,14,22,22,11,23,mse,898,0.1055626306752149,0.10210354444291833,0.13272059407353326,0.39601434945392155,0.2911891182561253,93
0,14,22,22,11,23,mred,872,0.10577133557513635,0.0996387661777636,0.1362876368329583,0.3555952257503559,0.2696453933069404,93
0,16,14,14,5,23,mse,15,0.04695765722236345,0.047856407803924014,0.05635834527231461,0.26671664587331706,0.2020323442612012,151
0,16,14,14,6,23,mse,30,0.04695765722236345,0.047856407803924014,0.05635834527231461,0.26671664587331706,0.2020323442612012,162
0,16,14,14,6,23,mred,29,0.040288144530376185,0.04041109950505409,0.06025767401661059,0.2911594243442065,0.22863126611916115,162
0,16,14,14,7,23,mse,59,0.04166690567017372,0.042301688942766855,0.05544698705619062,0.2789380351087618,0.2153318051901812,173
0,16,14,14,7,23,mred,58,0.040288144530376185,0.04041109950505409,0.06025767401661059,0.2911594243442065,0.22863126611916115,173
0,16,14,14,8,23,mse,119,0.04389516828526535,0.044701601501087526,0.05516340749226836,0.2728273404910394,0.2086820747256912,184
0,16,14,14,8,23,mred,116,0.040288144530376185,0.04041109950505409,0.06025767401661059,0.2911594243442065,0.22863126611916115,184
0,16,14,14,9,23,mse,237,0.04266788085252108,0.04339674581701965,0.05511902030599666,0.2758826877999006,0.21200693995793618,195
0,16,14,14,9,23,mred,232,0.040288144530376185,0.04041109950505409,0.06025767401661059,0.2911594243442065,0.22863126611916115,195
0,16,14,14,10,23,mse,475,0.04325795445021899,0.04402765749998326,0.05509454896110641,0.27435501414547003,0.2103445073418137,206
0,16,14,14,10,23,mred,465,0.04021800911455466,0.04041057472409714,0.05937505748774311,0.2896317506897759,0.22696883350303867,206
0,16,14,14,11,23,mse,950,0.04325795445021899,0.04402765749998326,0.05509454896110641,0.27435501414547003,0.2103445073418137,217
0,16,14,14,11,23,mred,929,0.04023964368481462,0.040397708877284104,0.05980724208139869,0.2903955875169912,0.22780004981109994,217
0,16,14,16,5,23,mse,15,0.04646896782755363,0.04740919215149391,0.056087615877532984,0.2685095147098126,0.2038147030052522,141
0,16,14,16,6,23,mse,30,0.04646896782755363,0.04740919215149391,0.056087615877532984,0.2685095147098126,0.2038147030052522,150
0,16,14,16,6,23,mred,29,0.04038300524390289,0.04054398480912931,0.06076213507661051,0.2928925308861522,0.23035421290507713,150
0,16,14,16,7,23,mse,59,0.041439466695114474,0.04210628724592942,0.05559183419174389,0.2807010227979824,0.21708445795516465,159
0,16,14,16,7,23,mred,58,0.04038300524390289,0.04054398480912931,0.06076213507661051,0.2928925308861522,0.23035421290507713,159
0,16,14,16,8,23,mse,119,0.04352346870761556,0.04436591435507453,0.05510006474386269,0.2746052687538975,0.21044958048020843,168
0,16,14,16,8,23,mred,116,0.04038300524390289,0.04054398480912931,0.06076213507661051,0.2928925308861522,0.23035421290507713,168
0,16,14,16,9,23,mse,238,0.04352346870761556,0.04436591435507453,0.05510006474386269,0.2746052687538975,0.21044958048020843,177
0,16,14,16,9,23,mred,233,0.040225272756536444,0.0405214310927042,0.058991960437204186,0.28984465386410974,0.22703677416759901,177
0,16,14,16,10,23,mse,475,0.042910003886690806,0.04371395285377435,0.05508383162929665,0.27612920726491874,0.21210829984894747,186
0,16,14,16,10,23,mred,465,0.040260585195119686,0.04048966279708521,0.059840720059226415,0.29136859237513096,0.22869549353633806,186
0,16,14,16,11,23,mse,951,0.04320964597679838,0.04403351652153421,0.05508030236174581,0.27536723800940816,0.21127894016457793,195
0,16,14,16,11,23,mred,930,0.040260585195119686,0.04048966279708521,0.059840720059226415,0.29136859237513096,0.22869549353633806,195
0,16,14,18,5,23,mse,15,0.04460793870189374,0.045740082977678814,0.05535017993176783,0.2851641425293347,0.21076035509727745,131
0,16,14,18,6,23,mse,30,0.04460793870189374,0.045740082977678814,0.05535017993176783,0.2851641425293347,0.21076035509727745,138
0,16,14,18,6,23,mred,29,0.041286554274109016,0.04157850278151429,0.06313515074239175,0.30899200444502356,0.23706834326070153,138
0,16,14,18,7,23,mse,60,0.04460793870189374,0.045740082977678814,0.05535017993176783,0.2851641425293347,0.21076035509727745,145
0,16,14,18,7,23,mred,58,0.041286554274109016,0.04157850278151429,0.06313515074239175,0.30899200444502356,0.23706834326070153,145
0,16,14,18,8,23,mse,119,0.0422090518966738,0.04321355847673476,0.05522952606679367,0.2911211080082569,0.2173373521381335,152
0,16,14,18,8,23,mred,117,0.04037919635591672,0.04094359135019025,0.059257935923852166,0.30303503896610134,0.23049134621984552,152
0,16,14,18,9,23,mse,239,0.04330736665457817,0.04438436498909132,0.05510574284132999,0.2881426252687958,0.21404885361770545,159
0,16,14,18,9,23,mred,234,0.04037919635591672,0.04094359135019025,0.059257935923852166,0.30303503896610134,0.23049134621984552,159
0,16,14,18,10,23,mse,478,0.04330736665457817,0.04438436498909132,0.05510574284132999,0.2881426252687958,0.21404885361770545,166
0,16,14,18,10,23,mred,468,0.04037919635591672,0.04094359135019025,0.059257935923852166,0.30303503896610134,0.23049134621984552,166
0,16,14,18,11,23,mse,955,0.04301148903872759,0.044071428913297704,0.055102138772924386,0.2888872459536611,0.21487097824781248,173
0,16,14,18,11,23,mred,936,0.04037919635591672,0.04094359135019025,0.059257935923852166,0.30303503896610134,0.23049134621984552,173
0,16,14,20,5,23,mse,15,0.04314710708843206,0.04515017939477114,0.06002024157727625,0.34820791095640435,0.25520395295999115,121
0,16,14,20,6,23,mse,30,0.04314710708843206,0.04515017939477114,0.06002024157727625,0.34820791095640435,0.25520395295999115,126
0,16,14,20,7,23,mse,61,0.04558683649881999,0.04768149214211946,0.058060984436486274,0.3373447094723444,0.24279068550932437,131
0,16,14,20,7,23,mred,60,0.04314710708843206,0.04515017939477114,0.06002024157727625,0.34820791095640435,0.25520395295999115,131
0,16,14,20,8,23,mse,122,0.04558683649881999,0.04768149214211946,0.058060984436486274,0.3373447094723444,0.24279068550932437,136
0,16,14,20,8,23,mred,120,0.04314710708843206,0.04515017939477114,0.06002024157727625,0.34820791095640435,0.25520395295999115,136
0,16,14,20,9,23,mse,243,0.04460032972999135,0.04669199107358778,0.05805385782352466,0.3400605098433594,0.24589400237199108,141
0,16,14,20,9,23,mred,240,0.04314710708843206,0.04515017939477114,0.06002024157727625,0.34820791095640435,0.25520395295999115,141
0,16,14,20,10,23,mse,487,0.04506382200343777,0.047158263503646394,0.05801530297739873,0.3387026096578519,0.2443423439406577,146
0,16,14,20,10,23,mred,479,0.04317215261752519,0.04514399655366795,0.06062464323436042,0.3495658111419118,0.2567556113913245,146
0,16,14,20,11,23,mse,974,0.04506382200343777,0.047158263503646394,0.05801530297739873,0.3387026096578519,0.2443423439406577,151
0,16,14,20,11,23,mred,959,0.04315192328790361,0.045139482101403214,0.060313068134467296,0.3488868610491581,0.25597978217565787,151
