1.2578125000 1.7294921875 1.6992187500 1.7285156250 1.7294921875 1.7260742188 1.7287597656 0.9147727273 0.9236755371 0.9071350098 0.9154148102 0.9155349731 0.9150176048
1.2597656250 1.7321777344 1.7021484375 1.7309570312 1.7321777344 1.7288818359 1.7315063477 0.9161931818 0.9249801636 0.9086990356 0.9168362617 0.9168949127 0.9164069891
1.2617187500 1.7348632812 1.7050781250 1.7333984375 1.7348632812 1.7316894531 1.7342529297 0.9176136364 0.9262847900 0.9102630615 0.9182577133 0.9182548523 0.9177963734
1.2636718750 1.7375488281 1.7080078125 1.7358398438 1.7375488281 1.7344970703 1.7369995117 0.9190340909 0.9275894165 0.9118270874 0.9196791649 0.9196147919 0.9191857576
1.2656250000 1.7402343750 1.7109375000 1.7382812500 1.7402343750 1.7373046875 1.7397460938 0.9204545455 0.9288940430 0.9133911133 0.9211006165 0.9209747314 0.9205751419
1.2675781250 1.7429199219 1.7138671875 1.7407226562 1.7429199219 1.7401123047 1.7424926758 0.9218750000 0.9301986694 0.9149551392 0.9225220680 0.9223346710 0.9219645262
1.2695312500 1.7456054688 1.7167968750 1.7431640625 1.7456054688 1.7429199219 1.7452392578 0.9232954545 0.9315032959 0.9165191650 0.9239435196 0.9236946106 0.9233539104
1.2714843750 1.7482910156 1.7197265625 1.7456054688 1.7482910156 1.7457275391 1.7479858398 0.9247159091 0.9328079224 0.9180831909 0.9253649712 0.9250545502 0.9247432947
1.2734375000 1.7509765625 1.7226562500 1.7480468750 1.7509765625 1.7485351562 1.7507324219 0.9261363636 0.9341125488 0.9196472168 0.9267864227 0.9264144897 0.9261326790
1.2753906250 1.7536621094 1.7255859375 1.7504882812 1.7536621094 1.7513427734 1.7534790039 0.9275568182 0.9354171753 0.9212112427 0.9282078743 0.9277744293 0.9275220633
1.2773437500 1.7563476562 1.7285156250 1.7529296875 1.7563476562 1.7541503906 1.7562255859 0.9289772727 0.9367218018 0.9227752686 0.9296293259 0.9291343689 0.9289114475
1.2792968750 1.7590332031 1.7314453125 1.7553710938 1.7590332031 1.7569580078 1.7589721680 0.9303977273 0.9380264282 0.9243392944 0.9310507774 0.9304943085 0.9303008318
1.2812500000 1.7617187500 1.7343750000 1.7578125000 1.7617187500 1.7597656250 1.7617187500 0.9318181818 0.9393310547 0.9259033203 0.9324722290 0.9318542480 0.9316902161
1.2832031250 1.7644042969 1.7373046875 1.7602539062 1.7644042969 1.7625732422 1.7644653320 0.9332386364 0.9406356812 0.9274673462 0.9338936806 0.9332141876 0.9330796003
1.2851562500 1.7670898438 1.7402343750 1.7626953125 1.7670898438 1.7653808594 1.7672119141 0.9346590909 0.9419403076 0.9290313721 0.9353151321 0.9345741272 0.9344689846
1.2871093750 1.7697753906 1.7431640625 1.7651367188 1.7697753906 1.7681884766 1.7699584961 0.9360795455 0.9432449341 0.9305953979 0.9367365837 0.9359340668 0.9358583689
1.2890625000 1.7724609375 1.7460937500 1.7675781250 1.7724609375 1.7709960938 1.7727050781 0.9375000000 0.9445495605 0.9321594238 0.9381580353 0.9372940063 0.9372477531
1.2910156250 1.7751464844 1.7490234375 1.7700195312 1.7751464844 1.7738037109 1.7754516602 0.9389204545 0.9458541870 0.9337234497 0.9395794868 0.9386539459 0.9386371374
1.2929687500 1.7778320312 1.7519531250 1.7724609375 1.7778320312 1.7766113281 1.7781982422 0.9403409091 0.9471588135 0.9352874756 0.9410009384 0.9400138855 0.9400265217
1.2949218750 1.7805175781 1.7548828125 1.7749023438 1.7805175781 1.7794189453 1.7809448242 0.9417613636 0.9484634399 0.9368515015 0.9424223900 0.9413738251 0.9414159060
1.2968750000 1.7832031250 1.7578125000 1.7773437500 1.7832031250 1.7822265625 1.7836914062 0.9431818182 0.9497680664 0.9384155273 0.9438438416 0.9427337646 0.9428052902
